writer_id,character,source_txt,image_path
W28,NGH,assamese_data/Online Handwritten Assamese Characters Dataset/W28/147.28.txt,cnn_data/images_128/W28/W28__NGH__147.28.png
W28,NGKH,assamese_data/Online Handwritten Assamese Characters Dataset/W28/148.28.txt,cnn_data/images_128/W28/W28__NGKH__148.28.png
W28,TTH,assamese_data/Online Handwritten Assamese Characters Dataset/W28/149.28.txt,cnn_data/images_128/W28/W28__TTH__149.28.png
W28,GHA,assamese_data/Online Handwritten Assamese Characters Dataset/W28/15.28.txt,cnn_data/images_128/W28/W28__GHA__15.28.png
W28,PN,assamese_data/Online Handwritten Assamese Characters Dataset/W28/150.28.txt,cnn_data/images_128/W28/W28__PN__150.28.png
W28,HN,assamese_data/Online Handwritten Assamese Characters Dataset/W28/151.28.txt,cnn_data/images_128/W28/W28__HN__151.28.png
W28,XN,assamese_data/Online Handwritten Assamese Characters Dataset/W28/152.28.txt,cnn_data/images_128/W28/W28__XN__152.28.png
W28,MF,assamese_data/Online Handwritten Assamese Characters Dataset/W28/153.28.txt,cnn_data/images_128/W28/W28__MF__153.28.png
W28,BB,assamese_data/Online Handwritten Assamese Characters Dataset/W28/154.28.txt,cnn_data/images_128/W28/W28__BB__154.28.png
W28,LB,assamese_data/Online Handwritten Assamese Characters Dataset/W28/155.28.txt,cnn_data/images_128/W28/W28__LB__155.28.png
W28,LM,assamese_data/Online Handwritten Assamese Characters Dataset/W28/156.28.txt,cnn_data/images_128/W28/W28__LM__156.28.png
W28,BHM,assamese_data/Online Handwritten Assamese Characters Dataset/W28/157.28.txt,cnn_data/images_128/W28/W28__BHM__157.28.png
W28,ML,assamese_data/Online Handwritten Assamese Characters Dataset/W28/158.28.txt,cnn_data/images_128/W28/W28__ML__158.28.png
W28,SL,assamese_data/Online Handwritten Assamese Characters Dataset/W28/159.28.txt,cnn_data/images_128/W28/W28__SL__159.28.png
W28,NG,assamese_data/Online Handwritten Assamese Characters Dataset/W28/16.28.txt,cnn_data/images_128/W28/W28__NG__16.28.png
W28,PS,assamese_data/Online Handwritten Assamese Characters Dataset/W28/160.28.txt,cnn_data/images_128/W28/W28__PS__160.28.png
W28,KHR,assamese_data/Online Handwritten Assamese Characters Dataset/W28/161.28.txt,cnn_data/images_128/W28/W28__KHR__161.28.png
W28,GR,assamese_data/Online Handwritten Assamese Characters Dataset/W28/162.28.txt,cnn_data/images_128/W28/W28__GR__162.28.png
W28,GHR,assamese_data/Online Handwritten Assamese Characters Dataset/W28/163.28.txt,cnn_data/images_128/W28/W28__GHR__163.28.png
W28,JR,assamese_data/Online Handwritten Assamese Characters Dataset/W28/164.28.txt,cnn_data/images_128/W28/W28__JR__164.28.png
W28,TRR,assamese_data/Online Handwritten Assamese Characters Dataset/W28/165.28.txt,cnn_data/images_128/W28/W28__TRR__165.28.png
W28,DRR,assamese_data/Online Handwritten Assamese Characters Dataset/W28/166.28.txt,cnn_data/images_128/W28/W28__DRR__166.28.png
W28,DHRR,assamese_data/Online Handwritten Assamese Characters Dataset/W28/167.28.txt,cnn_data/images_128/W28/W28__DHRR__167.28.png
W28,PRR,assamese_data/Online Handwritten Assamese Characters Dataset/W28/168.28.txt,cnn_data/images_128/W28/W28__PRR__168.28.png
W28,BRR,assamese_data/Online Handwritten Assamese Characters Dataset/W28/169.28.txt,cnn_data/images_128/W28/W28__BRR__169.28.png
W28,CA,assamese_data/Online Handwritten Assamese Characters Dataset/W28/17.28.txt,cnn_data/images_128/W28/W28__CA__17.28.png
W28,MRR,assamese_data/Online Handwritten Assamese Characters Dataset/W28/170.28.txt,cnn_data/images_128/W28/W28__MRR__170.28.png
W28,TSR,assamese_data/Online Handwritten Assamese Characters Dataset/W28/171.28.txt,cnn_data/images_128/W28/W28__TSR__171.28.png
W28,DSR,assamese_data/Online Handwritten Assamese Characters Dataset/W28/172.28.txt,cnn_data/images_128/W28/W28__DSR__172.28.png
W28,HRR,assamese_data/Online Handwritten Assamese Characters Dataset/W28/173.28.txt,cnn_data/images_128/W28/W28__HRR__173.28.png
W28,SUNYA,assamese_data/Online Handwritten Assamese Characters Dataset/W28/174.28.txt,cnn_data/images_128/W28/W28__SUNYA__174.28.png
W28,EK,assamese_data/Online Handwritten Assamese Characters Dataset/W28/175.28.txt,cnn_data/images_128/W28/W28__EK__175.28.png
W28,DUI,assamese_data/Online Handwritten Assamese Characters Dataset/W28/176.28.txt,cnn_data/images_128/W28/W28__DUI__176.28.png
W28,TINI,assamese_data/Online Handwritten Assamese Characters Dataset/W28/177.28.txt,cnn_data/images_128/W28/W28__TINI__177.28.png
W28,CARI,assamese_data/Online Handwritten Assamese Characters Dataset/W28/178.28.txt,cnn_data/images_128/W28/W28__CARI__178.28.png
W28,PAC,assamese_data/Online Handwritten Assamese Characters Dataset/W28/179.28.txt,cnn_data/images_128/W28/W28__PAC__179.28.png
W28,CCA,assamese_data/Online Handwritten Assamese Characters Dataset/W28/18.28.txt,cnn_data/images_128/W28/W28__CCA__18.28.png
W28,CAY,assamese_data/Online Handwritten Assamese Characters Dataset/W28/180.28.txt,cnn_data/images_128/W28/W28__CAY__180.28.png
W28,XAT,assamese_data/Online Handwritten Assamese Characters Dataset/W28/181.28.txt,cnn_data/images_128/W28/W28__XAT__181.28.png
W28,ATH,assamese_data/Online Handwritten Assamese Characters Dataset/W28/182.28.txt,cnn_data/images_128/W28/W28__ATH__182.28.png
W28,NAA,assamese_data/Online Handwritten Assamese Characters Dataset/W28/183.28.txt,cnn_data/images_128/W28/W28__NAA__183.28.png
W28,JA,assamese_data/Online Handwritten Assamese Characters Dataset/W28/19.28.txt,cnn_data/images_128/W28/W28__JA__19.28.png
W28,AA,assamese_data/Online Handwritten Assamese Characters Dataset/W28/2.28.txt,cnn_data/images_128/W28/W28__AA__2.28.png
W28,JHA,assamese_data/Online Handwritten Assamese Characters Dataset/W28/20.28.txt,cnn_data/images_128/W28/W28__JHA__20.28.png
W28,NIYA,assamese_data/Online Handwritten Assamese Characters Dataset/W28/21.28.txt,cnn_data/images_128/W28/W28__NIYA__21.28.png
W28,MTA,assamese_data/Online Handwritten Assamese Characters Dataset/W28/22.28.txt,cnn_data/images_128/W28/W28__MTA__22.28.png
W28,MTHA,assamese_data/Online Handwritten Assamese Characters Dataset/W28/23.28.txt,cnn_data/images_128/W28/W28__MTHA__23.28.png
W28,MDA,assamese_data/Online Handwritten Assamese Characters Dataset/W28/24.28.txt,cnn_data/images_128/W28/W28__MDA__24.28.png
W28,MDHA,assamese_data/Online Handwritten Assamese Characters Dataset/W28/25.28.txt,cnn_data/images_128/W28/W28__MDHA__25.28.png
W28,MNA,assamese_data/Online Handwritten Assamese Characters Dataset/W28/26.28.txt,cnn_data/images_128/W28/W28__MNA__26.28.png
W28,TA,assamese_data/Online Handwritten Assamese Characters Dataset/W28/27.28.txt,cnn_data/images_128/W28/W28__TA__27.28.png
W28,THA,assamese_data/Online Handwritten Assamese Characters Dataset/W28/28.28.txt,cnn_data/images_128/W28/W28__THA__28.28.png
W28,DA,assamese_data/Online Handwritten Assamese Characters Dataset/W28/29.28.txt,cnn_data/images_128/W28/W28__DA__29.28.png
W28,E,assamese_data/Online Handwritten Assamese Characters Dataset/W28/3.28.txt,cnn_data/images_128/W28/W28__E__3.28.png
W28,DHA,assamese_data/Online Handwritten Assamese Characters Dataset/W28/30.28.txt,cnn_data/images_128/W28/W28__DHA__30.28.png
W28,NA,assamese_data/Online Handwritten Assamese Characters Dataset/W28/31.28.txt,cnn_data/images_128/W28/W28__NA__31.28.png
W28,PA,assamese_data/Online Handwritten Assamese Characters Dataset/W28/32.28.txt,cnn_data/images_128/W28/W28__PA__32.28.png
W28,PHA,assamese_data/Online Handwritten Assamese Characters Dataset/W28/33.28.txt,cnn_data/images_128/W28/W28__PHA__33.28.png
W28,BA,assamese_data/Online Handwritten Assamese Characters Dataset/W28/34.28.txt,cnn_data/images_128/W28/W28__BA__34.28.png
W28,BHA,assamese_data/Online Handwritten Assamese Characters Dataset/W28/35.28.txt,cnn_data/images_128/W28/W28__BHA__35.28.png
W28,MA,assamese_data/Online Handwritten Assamese Characters Dataset/W28/36.28.txt,cnn_data/images_128/W28/W28__MA__36.28.png
W28,AJA,assamese_data/Online Handwritten Assamese Characters Dataset/W28/37.28.txt,cnn_data/images_128/W28/W28__AJA__37.28.png
W28,RA,assamese_data/Online Handwritten Assamese Characters Dataset/W28/38.28.txt,cnn_data/images_128/W28/W28__RA__38.28.png
W28,LA,assamese_data/Online Handwritten Assamese Characters Dataset/W28/39.28.txt,cnn_data/images_128/W28/W28__LA__39.28.png
W28,EE,assamese_data/Online Handwritten Assamese Characters Dataset/W28/4.28.txt,cnn_data/images_128/W28/W28__EE__4.28.png
W28,WA,assamese_data/Online Handwritten Assamese Characters Dataset/W28/40.28.txt,cnn_data/images_128/W28/W28__WA__40.28.png
W28,TXA,assamese_data/Online Handwritten Assamese Characters Dataset/W28/41.28.txt,cnn_data/images_128/W28/W28__TXA__41.28.png
W28,MXA,assamese_data/Online Handwritten Assamese Characters Dataset/W28/42.28.txt,cnn_data/images_128/W28/W28__MXA__42.28.png
W28,DXA,assamese_data/Online Handwritten Assamese Characters Dataset/W28/43.28.txt,cnn_data/images_128/W28/W28__DXA__43.28.png
W28,HA,assamese_data/Online Handwritten Assamese Characters Dataset/W28/44.28.txt,cnn_data/images_128/W28/W28__HA__44.28.png
W28,KHYA,assamese_data/Online Handwritten Assamese Characters Dataset/W28/45.28.txt,cnn_data/images_128/W28/W28__KHYA__45.28.png
W28,AYA,assamese_data/Online Handwritten Assamese Characters Dataset/W28/46.28.txt,cnn_data/images_128/W28/W28__AYA__46.28.png
W28,DRA,assamese_data/Online Handwritten Assamese Characters Dataset/W28/47.28.txt,cnn_data/images_128/W28/W28__DRA__47.28.png
W28,DHRA,assamese_data/Online Handwritten Assamese Characters Dataset/W28/48.28.txt,cnn_data/images_128/W28/W28__DHRA__48.28.png
W28,KTA,assamese_data/Online Handwritten Assamese Characters Dataset/W28/49.28.txt,cnn_data/images_128/W28/W28__KTA__49.28.png
W28,U,assamese_data/Online Handwritten Assamese Characters Dataset/W28/5.28.txt,cnn_data/images_128/W28/W28__U__5.28.png
W28,ANSR,assamese_data/Online Handwritten Assamese Characters Dataset/W28/50.28.txt,cnn_data/images_128/W28/W28__ANSR__50.28.png
W28,BXG,assamese_data/Online Handwritten Assamese Characters Dataset/W28/51.28.txt,cnn_data/images_128/W28/W28__BXG__51.28.png
W28,CBN,assamese_data/Online Handwritten Assamese Characters Dataset/W28/52.28.txt,cnn_data/images_128/W28/W28__CBN__52.28.png
W28,KK,assamese_data/Online Handwritten Assamese Characters Dataset/W28/53.28.txt,cnn_data/images_128/W28/W28__KK__53.28.png
W28,KT,assamese_data/Online Handwritten Assamese Characters Dataset/W28/54.28.txt,cnn_data/images_128/W28/W28__KT__54.28.png
W28,KTT,assamese_data/Online Handwritten Assamese Characters Dataset/W28/55.28.txt,cnn_data/images_128/W28/W28__KTT__55.28.png
W28,KS,assamese_data/Online Handwritten Assamese Characters Dataset/W28/56.28.txt,cnn_data/images_128/W28/W28__KS__56.28.png
W28,KL,assamese_data/Online Handwritten Assamese Characters Dataset/W28/57.28.txt,cnn_data/images_128/W28/W28__KL__57.28.png
W28,KM,assamese_data/Online Handwritten Assamese Characters Dataset/W28/58.28.txt,cnn_data/images_128/W28/W28__KM__58.28.png
W28,GL,assamese_data/Online Handwritten Assamese Characters Dataset/W28/59.28.txt,cnn_data/images_128/W28/W28__GL__59.28.png
W28,UU,assamese_data/Online Handwritten Assamese Characters Dataset/W28/6.28.txt,cnn_data/images_128/W28/W28__UU__6.28.png
W28,CC,assamese_data/Online Handwritten Assamese Characters Dataset/W28/60.28.txt,cnn_data/images_128/W28/W28__CC__60.28.png
W28,CCC,assamese_data/Online Handwritten Assamese Characters Dataset/W28/61.28.txt,cnn_data/images_128/W28/W28__CCC__61.28.png
W28,JJ,assamese_data/Online Handwritten Assamese Characters Dataset/W28/62.28.txt,cnn_data/images_128/W28/W28__JJ__62.28.png
W28,JB,assamese_data/Online Handwritten Assamese Characters Dataset/W28/63.28.txt,cnn_data/images_128/W28/W28__JB__63.28.png
W28,BJ,assamese_data/Online Handwritten Assamese Characters Dataset/W28/64.28.txt,cnn_data/images_128/W28/W28__BJ__64.28.png
W28,GN,assamese_data/Online Handwritten Assamese Characters Dataset/W28/65.28.txt,cnn_data/images_128/W28/W28__GN__65.28.png
W28,TN,assamese_data/Online Handwritten Assamese Characters Dataset/W28/66.28.txt,cnn_data/images_128/W28/W28__TN__66.28.png
W28,JJB,assamese_data/Online Handwritten Assamese Characters Dataset/W28/67.28.txt,cnn_data/images_128/W28/W28__JJB__67.28.png
W28,LG,assamese_data/Online Handwritten Assamese Characters Dataset/W28/68.28.txt,cnn_data/images_128/W28/W28__LG__68.28.png
W28,TT,assamese_data/Online Handwritten Assamese Characters Dataset/W28/69.28.txt,cnn_data/images_128/W28/W28__TT__69.28.png
W28,REE,assamese_data/Online Handwritten Assamese Characters Dataset/W28/7.28.txt,cnn_data/images_128/W28/W28__REE__7.28.png
W28,GDH,assamese_data/Online Handwritten Assamese Characters Dataset/W28/70.28.txt,cnn_data/images_128/W28/W28__GDH__70.28.png
W28,GM,assamese_data/Online Handwritten Assamese Characters Dataset/W28/71.28.txt,cnn_data/images_128/W28/W28__GM__71.28.png
W28,GHN,assamese_data/Online Handwritten Assamese Characters Dataset/W28/72.28.txt,cnn_data/images_128/W28/W28__GHN__72.28.png
W28,MDD,assamese_data/Online Handwritten Assamese Characters Dataset/W28/73.28.txt,cnn_data/images_128/W28/W28__MDD__73.28.png
W28,NT,assamese_data/Online Handwritten Assamese Characters Dataset/W28/74.28.txt,cnn_data/images_128/W28/W28__NT__74.28.png
W28,NN,assamese_data/Online Handwritten Assamese Characters Dataset/W28/75.28.txt,cnn_data/images_128/W28/W28__NN__75.28.png
W28,NMM,assamese_data/Online Handwritten Assamese Characters Dataset/W28/76.28.txt,cnn_data/images_128/W28/W28__NMM__76.28.png
W28,TTT,assamese_data/Online Handwritten Assamese Characters Dataset/W28/77.28.txt,cnn_data/images_128/W28/W28__TTT__77.28.png
W28,TTB,assamese_data/Online Handwritten Assamese Characters Dataset/W28/78.28.txt,cnn_data/images_128/W28/W28__TTB__78.28.png
W28,TM,assamese_data/Online Handwritten Assamese Characters Dataset/W28/79.28.txt,cnn_data/images_128/W28/W28__TM__79.28.png
W28,AE,assamese_data/Online Handwritten Assamese Characters Dataset/W28/8.28.txt,cnn_data/images_128/W28/W28__AE__8.28.png
W28,TR,assamese_data/Online Handwritten Assamese Characters Dataset/W28/80.28.txt,cnn_data/images_128/W28/W28__TR__80.28.png
W28,NTT,assamese_data/Online Handwritten Assamese Characters Dataset/W28/81.28.txt,cnn_data/images_128/W28/W28__NTT__81.28.png
W28,RRG,assamese_data/Online Handwritten Assamese Characters Dataset/W28/82.28.txt,cnn_data/images_128/W28/W28__RRG__82.28.png
W28,NDD,assamese_data/Online Handwritten Assamese Characters Dataset/W28/83.28.txt,cnn_data/images_128/W28/W28__NDD__83.28.png
W28,NTH,assamese_data/Online Handwritten Assamese Characters Dataset/W28/84.28.txt,cnn_data/images_128/W28/W28__NTH__84.28.png
W28,NDH,assamese_data/Online Handwritten Assamese Characters Dataset/W28/85.28.txt,cnn_data/images_128/W28/W28__NDH__85.28.png
W28,NNN,assamese_data/Online Handwritten Assamese Characters Dataset/W28/86.28.txt,cnn_data/images_128/W28/W28__NNN__86.28.png
W28,NB,assamese_data/Online Handwritten Assamese Characters Dataset/W28/87.28.txt,cnn_data/images_128/W28/W28__NB__87.28.png
W28,NS,assamese_data/Online Handwritten Assamese Characters Dataset/W28/88.28.txt,cnn_data/images_128/W28/W28__NS__88.28.png
W28,NM,assamese_data/Online Handwritten Assamese Characters Dataset/W28/89.28.txt,cnn_data/images_128/W28/W28__NM__89.28.png
W28,OI,assamese_data/Online Handwritten Assamese Characters Dataset/W28/9.28.txt,cnn_data/images_128/W28/W28__OI__9.28.png
W28,DB,assamese_data/Online Handwritten Assamese Characters Dataset/W28/90.28.txt,cnn_data/images_128/W28/W28__DB__90.28.png
W28,QJ,assamese_data/Online Handwritten Assamese Characters Dataset/W28/91.28.txt,cnn_data/images_128/W28/W28__QJ__91.28.png
W28,PTT,assamese_data/Online Handwritten Assamese Characters Dataset/W28/92.28.txt,cnn_data/images_128/W28/W28__PTT__92.28.png
W28,PL,assamese_data/Online Handwritten Assamese Characters Dataset/W28/93.28.txt,cnn_data/images_128/W28/W28__PL__93.28.png
W28,DV,assamese_data/Online Handwritten Assamese Characters Dataset/W28/94.28.txt,cnn_data/images_128/W28/W28__DV__94.28.png
W28,BL,assamese_data/Online Handwritten Assamese Characters Dataset/W28/95.28.txt,cnn_data/images_128/W28/W28__BL__95.28.png
W28,BD,assamese_data/Online Handwritten Assamese Characters Dataset/W28/96.28.txt,cnn_data/images_128/W28/W28__BD__96.28.png
W28,TB,assamese_data/Online Handwritten Assamese Characters Dataset/W28/97.28.txt,cnn_data/images_128/W28/W28__TB__97.28.png
W28,MM,assamese_data/Online Handwritten Assamese Characters Dataset/W28/98.28.txt,cnn_data/images_128/W28/W28__MM__98.28.png
W28,MV,assamese_data/Online Handwritten Assamese Characters Dataset/W28/99.28.txt,cnn_data/images_128/W28/W28__MV__99.28.png
W29,A,assamese_data/Online Handwritten Assamese Characters Dataset/W29/1.29.txt,cnn_data/images_128/W29/W29__A__1.29.png
W29,O,assamese_data/Online Handwritten Assamese Characters Dataset/W29/10.29.txt,cnn_data/images_128/W29/W29__O__10.29.png
W29,MP,assamese_data/Online Handwritten Assamese Characters Dataset/W29/100.29.txt,cnn_data/images_128/W29/W29__MP__100.29.png
W29,MN,assamese_data/Online Handwritten Assamese Characters Dataset/W29/101.29.txt,cnn_data/images_128/W29/W29__MN__101.29.png
W29,NTR,assamese_data/Online Handwritten Assamese Characters Dataset/W29/102.29.txt,cnn_data/images_128/W29/W29__NTR__102.29.png
W29,MB,assamese_data/Online Handwritten Assamese Characters Dataset/W29/103.29.txt,cnn_data/images_128/W29/W29__MB__103.29.png
W29,LK,assamese_data/Online Handwritten Assamese Characters Dataset/W29/104.29.txt,cnn_data/images_128/W29/W29__LK__104.29.png
W29,MND,assamese_data/Online Handwritten Assamese Characters Dataset/W29/105.29.txt,cnn_data/images_128/W29/W29__MND__105.29.png
W29,FK,assamese_data/Online Handwritten Assamese Characters Dataset/W29/106.29.txt,cnn_data/images_128/W29/W29__FK__106.29.png
W29,LD,assamese_data/Online Handwritten Assamese Characters Dataset/W29/107.29.txt,cnn_data/images_128/W29/W29__LD__107.29.png
W29,LL,assamese_data/Online Handwritten Assamese Characters Dataset/W29/108.29.txt,cnn_data/images_128/W29/W29__LL__108.29.png
W29,LP,assamese_data/Online Handwritten Assamese Characters Dataset/W29/109.29.txt,cnn_data/images_128/W29/W29__LP__109.29.png
W29,OU,assamese_data/Online Handwritten Assamese Characters Dataset/W29/11.29.txt,cnn_data/images_128/W29/W29__OU__11.29.png
W29,LT,assamese_data/Online Handwritten Assamese Characters Dataset/W29/110.29.txt,cnn_data/images_128/W29/W29__LT__110.29.png
W29,SN,assamese_data/Online Handwritten Assamese Characters Dataset/W29/111.29.txt,cnn_data/images_128/W29/W29__SN__111.29.png
W29,SC,assamese_data/Online Handwritten Assamese Characters Dataset/W29/112.29.txt,cnn_data/images_128/W29/W29__SC__112.29.png
W29,SM,assamese_data/Online Handwritten Assamese Characters Dataset/W29/113.29.txt,cnn_data/images_128/W29/W29__SM__113.29.png
W29,SB,assamese_data/Online Handwritten Assamese Characters Dataset/W29/114.29.txt,cnn_data/images_128/W29/W29__SB__114.29.png
W29,FN,assamese_data/Online Handwritten Assamese Characters Dataset/W29/115.29.txt,cnn_data/images_128/W29/W29__FN__115.29.png
W29,FT,assamese_data/Online Handwritten Assamese Characters Dataset/W29/116.29.txt,cnn_data/images_128/W29/W29__FT__116.29.png
W29,SK,assamese_data/Online Handwritten Assamese Characters Dataset/W29/117.29.txt,cnn_data/images_128/W29/W29__SK__117.29.png
W29,SSTH,assamese_data/Online Handwritten Assamese Characters Dataset/W29/118.29.txt,cnn_data/images_128/W29/W29__SSTH__118.29.png
W29,SSM,assamese_data/Online Handwritten Assamese Characters Dataset/W29/119.29.txt,cnn_data/images_128/W29/W29__SSM__119.29.png
W29,KA,assamese_data/Online Handwritten Assamese Characters Dataset/W29/12.29.txt,cnn_data/images_128/W29/W29__KA__12.29.png
W29,SSN,assamese_data/Online Handwritten Assamese Characters Dataset/W29/120.29.txt,cnn_data/images_128/W29/W29__SSN__120.29.png
W29,SSB,assamese_data/Online Handwritten Assamese Characters Dataset/W29/121.29.txt,cnn_data/images_128/W29/W29__SSB__121.29.png
W29,ST,assamese_data/Online Handwritten Assamese Characters Dataset/W29/122.29.txt,cnn_data/images_128/W29/W29__ST__122.29.png
W29,SP,assamese_data/Online Handwritten Assamese Characters Dataset/W29/123.29.txt,cnn_data/images_128/W29/W29__SP__123.29.png
W29,SPH,assamese_data/Online Handwritten Assamese Characters Dataset/W29/124.29.txt,cnn_data/images_128/W29/W29__SPH__124.29.png
W29,STH,assamese_data/Online Handwritten Assamese Characters Dataset/W29/125.29.txt,cnn_data/images_128/W29/W29__STH__125.29.png
W29,SKH,assamese_data/Online Handwritten Assamese Characters Dataset/W29/126.29.txt,cnn_data/images_128/W29/W29__SKH__126.29.png
W29,NGG,assamese_data/Online Handwritten Assamese Characters Dataset/W29/127.29.txt,cnn_data/images_128/W29/W29__NGG__127.29.png
W29,NGC,assamese_data/Online Handwritten Assamese Characters Dataset/W29/128.29.txt,cnn_data/images_128/W29/W29__NGC__128.29.png
W29,FP,assamese_data/Online Handwritten Assamese Characters Dataset/W29/129.29.txt,cnn_data/images_128/W29/W29__FP__129.29.png
W29,KHA,assamese_data/Online Handwritten Assamese Characters Dataset/W29/13.29.txt,cnn_data/images_128/W29/W29__KHA__13.29.png
W29,NGN,assamese_data/Online Handwritten Assamese Characters Dataset/W29/130.29.txt,cnn_data/images_128/W29/W29__NGN__130.29.png
W29,XM,assamese_data/Online Handwritten Assamese Characters Dataset/W29/131.29.txt,cnn_data/images_128/W29/W29__XM__131.29.png
W29,NGJ,assamese_data/Online Handwritten Assamese Characters Dataset/W29/132.29.txt,cnn_data/images_128/W29/W29__NGJ__132.29.png
W29,MNTH,assamese_data/Online Handwritten Assamese Characters Dataset/W29/133.29.txt,cnn_data/images_128/W29/W29__MNTH__133.29.png
W29,NGK,assamese_data/Online Handwritten Assamese Characters Dataset/W29/134.29.txt,cnn_data/images_128/W29/W29__NGK__134.29.png
W29,KR,assamese_data/Online Handwritten Assamese Characters Dataset/W29/135.29.txt,cnn_data/images_128/W29/W29__KR__135.29.png
W29,TRU,assamese_data/Online Handwritten Assamese Characters Dataset/W29/136.29.txt,cnn_data/images_128/W29/W29__TRU__136.29.png
W29,BHR,assamese_data/Online Handwritten Assamese Characters Dataset/W29/137.29.txt,cnn_data/images_128/W29/W29__BHR__137.29.png
W29,THB,assamese_data/Online Handwritten Assamese Characters Dataset/W29/138.29.txt,cnn_data/images_128/W29/W29__THB__138.29.png
W29,DG,assamese_data/Online Handwritten Assamese Characters Dataset/W29/139.29.txt,cnn_data/images_128/W29/W29__DG__139.29.png
W29,GA,assamese_data/Online Handwritten Assamese Characters Dataset/W29/14.29.txt,cnn_data/images_128/W29/W29__GA__14.29.png
W29,DGH,assamese_data/Online Handwritten Assamese Characters Dataset/W29/140.29.txt,cnn_data/images_128/W29/W29__DGH__140.29.png
W29,DD,assamese_data/Online Handwritten Assamese Characters Dataset/W29/141.29.txt,cnn_data/images_128/W29/W29__DD__141.29.png
W29,DDH,assamese_data/Online Handwritten Assamese Characters Dataset/W29/142.29.txt,cnn_data/images_128/W29/W29__DDH__142.29.png
W29,HR,assamese_data/Online Handwritten Assamese Characters Dataset/W29/143.29.txt,cnn_data/images_128/W29/W29__HR__143.29.png
W29,GGU,assamese_data/Online Handwritten Assamese Characters Dataset/W29/144.29.txt,cnn_data/images_128/W29/W29__GGU__144.29.png
W29,GGN,assamese_data/Online Handwritten Assamese Characters Dataset/W29/145.29.txt,cnn_data/images_128/W29/W29__GGN__145.29.png
W29,NKH,assamese_data/Online Handwritten Assamese Characters Dataset/W29/146.29.txt,cnn_data/images_128/W29/W29__NKH__146.29.png
W29,NGH,assamese_data/Online Handwritten Assamese Characters Dataset/W29/147.29.txt,cnn_data/images_128/W29/W29__NGH__147.29.png
W29,NGKH,assamese_data/Online Handwritten Assamese Characters Dataset/W29/148.29.txt,cnn_data/images_128/W29/W29__NGKH__148.29.png
W29,TTH,assamese_data/Online Handwritten Assamese Characters Dataset/W29/149.29.txt,cnn_data/images_128/W29/W29__TTH__149.29.png
W29,GHA,assamese_data/Online Handwritten Assamese Characters Dataset/W29/15.29.txt,cnn_data/images_128/W29/W29__GHA__15.29.png
W29,PN,assamese_data/Online Handwritten Assamese Characters Dataset/W29/150.29.txt,cnn_data/images_128/W29/W29__PN__150.29.png
W29,HN,assamese_data/Online Handwritten Assamese Characters Dataset/W29/151.29.txt,cnn_data/images_128/W29/W29__HN__151.29.png
W29,XN,assamese_data/Online Handwritten Assamese Characters Dataset/W29/152.29.txt,cnn_data/images_128/W29/W29__XN__152.29.png
W29,MF,assamese_data/Online Handwritten Assamese Characters Dataset/W29/153.29.txt,cnn_data/images_128/W29/W29__MF__153.29.png
W29,BB,assamese_data/Online Handwritten Assamese Characters Dataset/W29/154.29.txt,cnn_data/images_128/W29/W29__BB__154.29.png
W29,LB,assamese_data/Online Handwritten Assamese Characters Dataset/W29/155.29.txt,cnn_data/images_128/W29/W29__LB__155.29.png
W29,LM,assamese_data/Online Handwritten Assamese Characters Dataset/W29/156.29.txt,cnn_data/images_128/W29/W29__LM__156.29.png
W29,BHM,assamese_data/Online Handwritten Assamese Characters Dataset/W29/157.29.txt,cnn_data/images_128/W29/W29__BHM__157.29.png
W29,ML,assamese_data/Online Handwritten Assamese Characters Dataset/W29/158.29.txt,cnn_data/images_128/W29/W29__ML__158.29.png
W29,SL,assamese_data/Online Handwritten Assamese Characters Dataset/W29/159.29.txt,cnn_data/images_128/W29/W29__SL__159.29.png
W29,NG,assamese_data/Online Handwritten Assamese Characters Dataset/W29/16.29.txt,cnn_data/images_128/W29/W29__NG__16.29.png
W29,PS,assamese_data/Online Handwritten Assamese Characters Dataset/W29/160.29.txt,cnn_data/images_128/W29/W29__PS__160.29.png
W29,KHR,assamese_data/Online Handwritten Assamese Characters Dataset/W29/161.29.txt,cnn_data/images_128/W29/W29__KHR__161.29.png
W29,GR,assamese_data/Online Handwritten Assamese Characters Dataset/W29/162.29.txt,cnn_data/images_128/W29/W29__GR__162.29.png
W29,GHR,assamese_data/Online Handwritten Assamese Characters Dataset/W29/163.29.txt,cnn_data/images_128/W29/W29__GHR__163.29.png
W29,JR,assamese_data/Online Handwritten Assamese Characters Dataset/W29/164.29.txt,cnn_data/images_128/W29/W29__JR__164.29.png
W29,TRR,assamese_data/Online Handwritten Assamese Characters Dataset/W29/165.29.txt,cnn_data/images_128/W29/W29__TRR__165.29.png
W29,DRR,assamese_data/Online Handwritten Assamese Characters Dataset/W29/166.29.txt,cnn_data/images_128/W29/W29__DRR__166.29.png
W29,DHRR,assamese_data/Online Handwritten Assamese Characters Dataset/W29/167.29.txt,cnn_data/images_128/W29/W29__DHRR__167.29.png
W29,PRR,assamese_data/Online Handwritten Assamese Characters Dataset/W29/168.29.txt,cnn_data/images_128/W29/W29__PRR__168.29.png
W29,BRR,assamese_data/Online Handwritten Assamese Characters Dataset/W29/169.29.txt,cnn_data/images_128/W29/W29__BRR__169.29.png
